Number,Base ms,Miller ms
12119,0.000083,0.023083
12120,0.000042,0.000042
12121,0.000042,0.000042
12122,0.000042,0.000041
12123,0.000041,0.000042
12124,0.000042,0.000042
12125,0.000041,0.000042
12126,0.000042,0.000041
12127,0.000041,0.012458
12128,0.000042,0.000000
12129,0.000042,0.000000
12130,0.000000,0.000041
12131,0.000000,0.000042
12132,0.000042,0.000000
12133,0.000042,0.000000
12134,0.000000,0.000000
12135,0.000041,0.000042
12136,0.000000,0.000042
12137,0.000083,0.000042
12138,0.000000,0.000000
12139,0.000083,0.012167
12140,0.000041,0.000042
12141,0.000042,0.000041
12142,0.000000,0.000042
12143,0.000125,0.023250
12144,0.000000,0.000042
12145,0.000041,0.000042
12146,0.000000,0.000000
12147,0.000042,0.000041
12148,0.000000,0.000042
12149,0.000125,0.022625
12150,0.000041,0.000041
12151,0.000083,0.000041
12152,0.000000,0.000042
12153,0.000084,0.000041
12154,0.000000,0.000042
12155,0.000042,0.000042
12156,0.000042,0.000041
12157,0.000084,0.023459
12158,0.000042,0.000042
12159,0.000042,0.000041
12160,0.000000,0.000042
12161,0.000125,0.022083
12162,0.000042,0.000041
12163,0.000125,0.022417
12164,0.000000,0.000042
12165,0.000042,0.000042
12166,0.000042,0.000041
12167,0.000000,0.000042
12168,0.000000,0.000042
12169,0.000041,0.000042
12170,0.000042,0.000042
12171,0.000042,0.000041
12172,0.000041,0.000042
12173,0.000042,0.000041
12174,0.000041,0.000000
12175,0.000042,0.000042
12176,0.000042,0.000000
12177,0.000000,0.000041
12178,0.000000,0.000000
12179,0.000042,0.000042
12180,0.000042,0.000042
12181,0.000000,0.000042
12182,0.000041,0.000042
12183,0.000042,0.000041
12184,0.000041,0.000000
12185,0.000042,0.000042
12186,0.000042,0.000042
12187,0.000041,0.000042
12188,0.000041,0.000000
12189,0.000042,0.000041
12190,0.000000,0.000042
12191,0.000083,0.012291
12192,0.000041,0.000042
12193,0.000125,0.011958
12194,0.000042,0.000041
12195,0.000041,0.000042
12196,0.000000,0.000000
12197,0.000125,0.022458
12198,0.000000,0.000042
12199,0.000042,0.000041
12200,0.000041,0.000042
12201,0.000042,0.000042
12202,0.000042,0.000041
12203,0.000125,0.022625
12204,0.000000,0.000000
12205,0.000042,0.000041
12206,0.000041,0.000000
12207,0.000042,0.000042
12208,0.000000,0.000000
12209,0.000041,0.000042
12210,0.000042,0.000042
12211,0.000125,0.023041
12212,0.000000,0.000000
12213,0.000042,0.000042
12214,0.000042,0.000042
12215,0.000042,0.000042
12216,0.000042,0.000041
12217,0.000084,0.000208
12218,0.000042,0.000041
12219,0.000000,0.000042
12220,0.000042,0.000000
12221,0.000042,0.000041
12222,0.000041,0.000042
12223,0.000042,0.000041
12224,0.000000,0.000042
12225,0.000000,0.000083
12226,0.000042,0.000041
12227,0.000083,0.022625
12228,0.000041,0.000000
12229,0.000041,0.000083
12230,0.000041,0.000042
12231,0.000042,0.000042
12232,0.000041,0.000000
12233,0.000042,0.000042
12234,0.000042,0.000000
12235,0.000042,0.000041
12236,0.000083,0.000208
12237,0.000042,0.000083
12238,0.000000,0.000042
12239,0.000125,0.026292
12240,0.000000,0.000000
12241,0.000083,0.022375
12242,0.000000,0.000041
12243,0.000042,0.000084
12244,0.000000,0.000041
12245,0.000042,0.000083
12246,0.000000,0.000042
12247,0.000084,0.000042
12248,0.000000,0.000042
12249,0.000042,0.000042
12250,0.000042,0.000041
12251,0.000125,0.023250
12252,0.000041,0.000042
12253,0.000084,0.085625
12254,0.000042,0.000125
12255,0.000042,0.000083
12256,0.000000,0.000084
12257,0.000042,0.000041
12258,0.000042,0.000000
12259,0.000042,0.000084
12260,0.000042,0.000041
12261,0.000000,0.000042
12262,0.000041,0.000042
12263,0.000125,0.029917
12264,0.000083,0.000083
12265,0.000041,0.000125
12266,0.000042,0.000000
12267,0.000042,0.000041
12268,0.000000,0.000041
12269,0.000083,0.024000
12270,0.000041,0.000042
12271,0.000042,0.000083
12272,0.000042,0.000000
12273,0.000000,0.000042
12274,0.000041,0.000042
12275,0.000041,0.000083
12276,0.000000,0.000042
12277,0.000084,0.022125
12278,0.000041,0.000042
12279,0.000042,0.000041
12280,0.000000,0.000041
12281,0.000125,0.022500
12282,0.000042,0.000041
12283,0.000042,0.011792
12284,0.000042,0.000083
12285,0.000042,0.000042
12286,0.000041,0.000042
12287,0.000042,0.000042
12288,0.000041,0.000000
12289,0.000083,0.022583
12290,0.000042,0.000041
12291,0.000042,0.000041
12292,0.000041,0.000042
12293,0.000083,0.000042
12294,0.000042,0.000042
12295,0.000042,0.000041
12296,0.000000,0.000042
12297,0.000042,0.000041
12298,0.000000,0.000000
12299,0.000042,0.000042
12300,0.000000,0.000042
12301,0.000084,0.022625
12302,0.000041,0.000042
12303,0.000041,0.000042
12304,0.000041,0.000042
12305,0.000042,0.000041
12306,0.000041,0.000042
12307,0.000042,0.000000
12308,0.000042,0.000041
12309,0.000042,0.000042
12310,0.000000,0.000000
12311,0.000042,0.000041
12312,0.000000,0.000000
12313,0.000041,0.000042
12314,0.000041,0.000042
12315,0.000042,0.000042
12316,0.000000,0.000041
12317,0.000125,0.012250
12318,0.000042,0.000042
12319,0.000084,0.013084
12320,0.000042,0.000042
12321,0.000042,0.000042
12322,0.000000,0.000041
12323,0.000125,0.021375
12324,0.000042,0.000042
12325,0.000042,0.000042
12326,0.000000,0.000041
12327,0.000042,0.000042
12328,0.000042,0.000041
12329,0.000083,0.022333
12330,0.000042,0.000042
12331,0.000042,0.000042
12332,0.000042,0.000000
12333,0.000041,0.000042
12334,0.000000,0.000000
12335,0.000042,0.000041
12336,0.000042,0.000042
12337,0.000042,0.000041
12338,0.000041,0.000042
12339,0.000042,0.000042
12340,0.000042,0.000000
12341,0.000041,0.000042
12342,0.000000,0.000000
12343,0.000084,0.023125
12344,0.000042,0.000000
12345,0.000000,0.000000
12346,0.000041,0.000042
12347,0.000125,0.022875
12348,0.000042,0.000041
12349,0.000042,0.000042
12350,0.000042,0.000041
12351,0.000083,0.000000
12352,0.000042,0.000000
12353,0.000083,0.000042
12354,0.000042,0.000041
12355,0.000041,0.000042
12356,0.000000,0.000041
12357,0.000000,0.000084
12358,0.000000,0.000042
12359,0.000042,0.000041
12360,0.000041,0.000042
12361,0.000042,0.000042
12362,0.000042,0.000041
12363,0.000041,0.000041
12364,0.000000,0.000000
12365,0.000000,0.000042
12366,0.000042,0.000041
12367,0.000084,0.012625
12368,0.000000,0.000042
12369,0.000042,0.000042
12370,0.000042,0.000041
12371,0.000125,0.013250
12372,0.000000,0.000041
12373,0.000125,0.022416
12374,0.000042,0.000041
12375,0.000083,0.000041
12376,0.000041,0.000042
12377,0.000125,0.022833
12378,0.000000,0.000042
12379,0.000125,0.022709
12380,0.000042,0.000000
12381,0.000042,0.000042
12382,0.000041,0.000042
12383,0.000041,0.000042
12384,0.000041,0.000042
12385,0.000042,0.000041
12386,0.000042,0.000042
12387,0.000041,0.000042
12388,0.000000,0.000042
12389,0.000042,0.000042
12390,0.000042,0.000041
12391,0.000083,0.022375
12392,0.000042,0.000000
12393,0.000042,0.000042
12394,0.000000,0.000042
12395,0.000042,0.000042
12396,0.000000,0.000042
12397,0.000041,0.000042
12398,0.000000,0.000000
12399,0.000042,0.000041
12400,0.000042,0.000000
12401,0.000125,0.021458
12402,0.000000,0.000000
12403,0.000083,0.012875
12404,0.000000,0.000042
12405,0.000042,0.000042
12406,0.000042,0.000042
12407,0.000042,0.000041
12408,0.000000,0.000042
12409,0.000083,0.022000
12410,0.000042,0.000041
12411,0.000041,0.000042
12412,0.000000,0.000042
12413,0.000125,0.022500
12414,0.000000,0.000042
12415,0.000041,0.000042
12416,0.000042,0.000042
12417,0.000042,0.000041
12418,0.000042,0.000041
12419,0.000041,0.000000
12420,0.000042,0.000041
12421,0.000083,0.022500
12422,0.000000,0.000042
12423,0.000042,0.000042
12424,0.000042,0.000000
12425,0.000041,0.000042
12426,0.000000,0.000041
12427,0.000041,0.000042
12428,0.000000,0.000000
12429,0.000042,0.000041
12430,0.000042,0.000042
12431,0.000042,0.000042
12432,0.000000,0.000000
12433,0.000084,0.022167
12434,0.000042,0.000042
12435,0.000042,0.000042
12436,0.000042,0.000041
12437,0.000125,0.022125
12438,0.000042,0.000042
12439,0.000042,0.000042
12440,0.000000,0.000000
12441,0.000042,0.000041
12442,0.000042,0.000042
12443,0.000042,0.000041
12444,0.000000,0.000041
12445,0.000041,0.000042
12446,0.000000,0.000041
12447,0.000042,0.000042
12448,0.000042,0.000041
12449,0.000083,0.012250
12450,0.000000,0.000000
12451,0.000125,0.021667
12452,0.000000,0.000000
12453,0.000041,0.000042
12454,0.000000,0.000041
12455,0.000042,0.000041
12456,0.000041,0.000042
12457,0.000083,0.037708
12458,0.000042,0.000041
12459,0.000042,0.000084
12460,0.000041,0.000042
12461,0.000041,0.000041
12462,0.000042,0.000042
12463,0.000042,0.000083
12464,0.000041,0.000042
12465,0.000083,0.000041
12466,0.000042,0.000041
12467,0.000042,0.000041
12468,0.000042,0.000041
12469,0.000042,0.000041
12470,0.000042,0.000041
12471,0.000042,0.000041
12472,0.000000,0.000000
12473,0.000083,0.022833
12474,0.000000,0.000041
12475,0.000042,0.000042
12476,0.000042,0.000041
12477,0.000042,0.000042
12478,0.000042,0.000041
12479,0.000083,0.023083
12480,0.000042,0.000042
12481,0.000042,0.000041
12482,0.000042,0.000041
12483,0.000041,0.000042
12484,0.000000,0.000042
12485,0.000042,0.000042
12486,0.000042,0.000042
12487,0.000125,0.022542
12488,0.000000,0.000041
12489,0.000042,0.000000
12490,0.000042,0.000042
12491,0.000083,0.024042
12492,0.000042,0.000042
12493,0.000042,0.000042
12494,0.000042,0.000041
12495,0.000042,0.000042
12496,0.000042,0.000041
12497,0.000083,0.021958
12498,0.000042,0.000000
12499,0.000042,0.000041
12500,0.000042,0.000042
12501,0.000042,0.000042
12502,0.000000,0.000041
12503,0.000125,0.022958
12504,0.000042,0.000041
12505,0.000042,0.000041
12506,0.000042,0.000000
12507,0.000042,0.000041
12508,0.000000,0.000000
12509,0.000042,0.000041
12510,0.000000,0.000000
12511,0.000083,0.022833
12512,0.000000,0.000000
12513,0.000042,0.000042
12514,0.000042,0.000042
12515,0.000042,0.000042
12516,0.000042,0.000042
12517,0.000083,0.022083
12518,0.000041,0.000042
12519,0.000041,0.000042
12520,0.000000,0.000000
12521,0.000042,0.000083
12522,0.000042,0.000041
12523,0.000000,0.000041
12524,0.000000,0.000000
12525,0.000041,0.000042
12526,0.000042,0.000041
12527,0.000125,0.023375
12528,0.000041,0.000000
12529,0.000042,0.000042
12530,0.000000,0.000041
12531,0.000000,0.000042
12532,0.000000,0.000000
12533,0.000083,0.012583
12534,0.000042,0.000042
12535,0.000000,0.000042
12536,0.000042,0.000042
12537,0.000042,0.000042
12538,0.000000,0.000042
12539,0.000125,0.023750
12540,0.000041,0.000042
12541,0.000083,0.023125
12542,0.000042,0.000042
12543,0.000041,0.000042
12544,0.000042,0.000000
12545,0.000042,0.000042
12546,0.000084,0.000042
12547,0.000125,0.022167
12548,0.000042,0.000042
12549,0.000084,0.000000
12550,0.000000,0.000042
12551,0.000000,0.000042
12552,0.000000,0.000042
12553,0.000084,0.022459
12554,0.000042,0.000000
12555,0.000041,0.000042
12556,0.000000,0.000000
12557,0.000084,0.000000
12558,0.000000,0.000042
12559,0.000041,0.000042
12560,0.000000,0.000000
12561,0.000042,0.000041
12562,0.000042,0.000042
12563,0.000041,0.000042
12564,0.000042,0.000000
12565,0.000000,0.000041
12566,0.000000,0.000042
12567,0.000042,0.000000
12568,0.000000,0.000000
12569,0.000083,0.023542
12570,0.000042,0.000042
12571,0.000042,0.000042
12572,0.000042,0.000041
12573,0.000042,0.000042
12574,0.000042,0.000041
12575,0.000041,0.000042
12576,0.000042,0.000041
12577,0.000083,0.022375
12578,0.000000,0.000042
12579,0.000042,0.000041
12580,0.000041,0.000042
12581,0.000000,0.000041
12582,0.000042,0.000000
12583,0.000125,0.021958
12584,0.000041,0.000042
12585,0.000000,0.000041
12586,0.000041,0.000000
12587,0.000083,0.000042
12588,0.000000,0.000041
12589,0.000083,0.022875
12590,0.000042,0.000042
12591,0.000041,0.000042
12592,0.000000,0.000041
12593,0.000000,0.000042
12594,0.000000,0.000041
12595,0.000041,0.000042
12596,0.000042,0.000041
12597,0.000041,0.000042
12598,0.000041,0.000042
12599,0.000041,0.000041
12600,0.000000,0.000042
12601,0.000125,0.023000
12602,0.000042,0.000041
12603,0.000042,0.000083
12604,0.000042,0.000000
12605,0.000041,0.000042
12606,0.000000,0.000042
12607,0.000042,0.000042
12608,0.000042,0.000041
12609,0.000042,0.000000
12610,0.000042,0.000000
12611,0.000083,0.022583
12612,0.000000,0.000041
12613,0.000083,0.021500
12614,0.000000,0.000041
12615,0.000042,0.000041
12616,0.000000,0.000042
12617,0.000042,0.000042
12618,0.000000,0.000000
12619,0.000083,0.022500
12620,0.000000,0.000042
12621,0.000042,0.000042
12622,0.000041,0.000042
12623,0.000041,0.000042
12624,0.000000,0.000042
12625,0.000000,0.000000
12626,0.000042,0.000042
12627,0.000042,0.000041
12628,0.000042,0.000042
12629,0.000042,0.012792
12630,0.000042,0.000000
12631,0.000041,0.000042
12632,0.000042,0.000041
12633,0.000042,0.000042
12634,0.000000,0.000000
12635,0.000041,0.000042
12636,0.000041,0.000000
12637,0.000125,0.022583
12638,0.000042,0.000042
12639,0.000041,0.000042
12640,0.000042,0.000042
12641,0.000083,0.023083
12642,0.000042,0.000041
12643,0.000083,0.000041
12644,0.000042,0.000041
12645,0.000042,0.000042
12646,0.000042,0.000000
12647,0.000083,0.022917
12648,0.000042,0.000042
12649,0.000042,0.000042
12650,0.000042,0.000041
12651,0.000041,0.000042
12652,0.000000,0.000000
12653,0.000125,0.022958
12654,0.000042,0.000000
12655,0.000042,0.000042
12656,0.000000,0.000042
12657,0.000042,0.000041
12658,0.000041,0.000042
12659,0.000125,0.022791
12660,0.000000,0.000042
12661,0.000041,0.000042
12662,0.000042,0.000042
12663,0.000000,0.000083
12664,0.000042,0.000000
12665,0.000041,0.000042
12666,0.000041,0.000041
12667,0.000042,0.000041
12668,0.000000,0.000041
12669,0.000042,0.000042
12670,0.000042,0.000041
12671,0.000125,0.023791
12672,0.000042,0.000041
12673,0.000041,0.000083
12674,0.000000,0.000000
12675,0.000042,0.000041
12676,0.000000,0.000000
12677,0.000042,0.000042
12678,0.000041,0.000042
12679,0.000083,0.000042
12680,0.000042,0.000000
12681,0.000042,0.000041
12682,0.000000,0.000042
12683,0.000041,0.000042
12684,0.000042,0.000042
12685,0.000042,0.000041
12686,0.000041,0.000042
12687,0.000000,0.000042
12688,0.000042,0.000000
12689,0.000125,0.022042
12690,0.000000,0.000084
12691,0.000042,0.000042
12692,0.000042,0.000000
12693,0.000042,0.000041
12694,0.000000,0.000000
12695,0.000042,0.000042
12696,0.000000,0.000000
12697,0.000125,0.022542
12698,0.000041,0.000042
12699,0.000041,0.000042
12700,0.000000,0.000084
12701,0.000042,0.000041
12702,0.000042,0.000042
12703,0.000125,0.023334
12704,0.000042,0.000000
12705,0.000042,0.000042
12706,0.000042,0.000041
12707,0.000083,0.012292
12708,0.000042,0.000000
12709,0.000083,0.012083
12710,0.000041,0.000042
12711,0.000041,0.000042
12712,0.000000,0.000041
12713,0.000084,0.022917
12714,0.000042,0.000041
12715,0.000041,0.000042
12716,0.000000,0.000000
12717,0.000000,0.000042
12718,0.000000,0.000000
12719,0.000042,0.000042
12720,0.000000,0.000041
12721,0.000125,0.023917
12722,0.000041,0.000042
12723,0.000041,0.000042
12724,0.000042,0.000000
12725,0.000000,0.000042
12726,0.000042,0.000042
12727,0.000042,0.000041
12728,0.000000,0.000000
12729,0.000042,0.000042
12730,0.000042,0.000000
12731,0.000041,0.000042
12732,0.000041,0.000042
12733,0.000000,0.000083
12734,0.000042,0.000000
12735,0.000042,0.000041
12736,0.000000,0.000000
12737,0.000042,0.000041
12738,0.000042,0.000041
12739,0.000084,0.022625
12740,0.000042,0.000042
12741,0.000042,0.000041
12742,0.000041,0.000042
12743,0.000125,0.022208
12744,0.000042,0.000041
12745,0.000000,0.000041
12746,0.000042,0.000042
12747,0.000042,0.000000
12748,0.000041,0.000042
12749,0.000042,0.000000
12750,0.000041,0.000042
12751,0.000083,0.000000
12752,0.000000,0.000042
12753,0.000041,0.000042
12754,0.000042,0.000000
12755,0.000041,0.000042
12756,0.000000,0.000000
12757,0.000125,0.022417
12758,0.000042,0.000042
12759,0.000042,0.000041
12760,0.000041,0.000042
12761,0.000041,0.000000
12762,0.000042,0.000000
12763,0.000083,0.023333
12764,0.000041,0.000042
12765,0.000041,0.000042
12766,0.000042,0.000000
12767,0.000041,0.000042
12768,0.000042,0.000041
12769,0.000083,0.012250
12770,0.000000,0.000042
12771,0.000042,0.000041
12772,0.000041,0.000042
12773,0.000084,0.000042
12774,0.000041,0.000042
12775,0.000041,0.000042
12776,0.000000,0.000000
12777,0.000042,0.000041
12778,0.000000,0.000042
12779,0.000042,0.000042
12780,0.000000,0.000042
12781,0.000083,0.022375
12782,0.000000,0.000000
12783,0.000000,0.000083
12784,0.000000,0.000042
12785,0.000000,0.000042
12786,0.000041,0.000042
12787,0.000042,0.000083
12788,0.000041,0.000000
12789,0.000042,0.000083
12790,0.000041,0.000042
12791,0.000125,0.022542
12792,0.000000,0.000042
12793,0.000125,0.000333
12794,0.000042,0.000000
12795,0.000000,0.000083
12796,0.000042,0.000041
12797,0.000083,0.012291
12798,0.000709,0.000041
12799,0.000083,0.023125
12800,0.000041,0.000042
12801,0.000041,0.000083
12802,0.000041,0.000000
12803,0.000041,0.000042
12804,0.000041,0.000042
12805,0.000042,0.000042
12806,0.000041,0.000042
12807,0.000042,0.000041
12808,0.000000,0.000042
12809,0.000125,0.023208
12810,0.000000,0.000000
12811,0.000042,0.000041
12812,0.000000,0.000000
12813,0.000042,0.000042
12814,0.000000,0.000000
12815,0.000000,0.000084
12816,0.000000,0.000042
12817,0.000042,0.000042
12818,0.000000,0.000042
12819,0.000000,0.000041
12820,0.000000,0.000041
12821,0.000084,0.021709
12822,0.000042,0.000000
12823,0.000083,0.022792
12824,0.000041,0.000042
12825,0.000000,0.000042
12826,0.000042,0.000000
12827,0.000083,0.012208
12828,0.000042,0.000041
12829,0.000083,0.022084
12830,0.000000,0.000042
12831,0.000041,0.000083
12832,0.000041,0.000042
12833,0.000083,0.000166
12834,0.000041,0.000000
12835,0.000042,0.000042
12836,0.000000,0.000042
12837,0.000042,0.000084
12838,0.000000,0.000042
12839,0.000083,0.000042
12840,0.000000,0.000042
12841,0.000083,0.021458
12842,0.000000,0.000000
12843,0.000084,0.000209
12844,0.000042,0.000041
12845,0.000042,0.000083
12846,0.000042,0.000042
12847,0.000042,0.000084
12848,0.000042,0.000042
12849,0.000000,0.000083
12850,0.000000,0.000042
12851,0.000042,0.012709
12852,0.000000,0.000041
12853,0.000125,0.021708
12854,0.000000,0.000042
12855,0.000042,0.000084
12856,0.000042,0.000041
12857,0.000000,0.000042
12858,0.000000,0.000000
12859,0.000042,0.000042
12860,0.000041,0.000042
12861,0.000042,0.000042
12862,0.000042,0.000000
12863,0.000042,0.000041
12864,0.000000,0.000000
12865,0.000042,0.000042
12866,0.000042,0.000041
12867,0.000000,0.000042
12868,0.000042,0.000042
12869,0.000042,0.000000
12870,0.000041,0.000042
12871,0.000041,0.011917
12872,0.000041,0.000042
12873,0.000042,0.000042
12874,0.000000,0.000000
12875,0.000041,0.000042
12876,0.000042,0.000000
12877,0.000083,0.012375
12878,0.000000,0.000000
12879,0.000042,0.000042
12880,0.000041,0.000042
12881,0.000000,0.000041
12882,0.000041,0.000042
12883,0.000042,0.000041
12884,0.000000,0.000000
12885,0.000000,0.000042
12886,0.000000,0.000041
12887,0.000000,0.000041
12888,0.000041,0.000000
12889,0.000083,0.022500
12890,0.000042,0.000042
12891,0.000042,0.000000
12892,0.000000,0.000000
12893,0.000083,0.021666
12894,0.000042,0.000042
12895,0.000000,0.000042
12896,0.000000,0.000042
12897,0.000000,0.000041
12898,0.000000,0.000000
12899,0.000083,0.022125
12900,0.000000,0.000041
12901,0.000041,0.000042
12902,0.000042,0.000042
12903,0.000042,0.000042
12904,0.000042,0.000000
12905,0.000042,0.000041
12906,0.000000,0.000000
12907,0.000083,0.021625
12908,0.000000,0.000041
12909,0.000083,0.000250
12910,0.000000,0.000042
12911,0.000209,0.024625
12912,0.000041,0.000042
12913,0.000042,0.000042
12914,0.000042,0.000041
12915,0.000042,0.000042
12916,0.000042,0.000000
12917,0.000125,0.022375
12918,0.000042,0.000000
